ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-04-08 05:00:00,7.453245062499998,-30.22529920153581,59.172654020382026,7.453245062499998,7.453245062499998,8.456962843531745,8.456962843531745,8.456962843531745,8.456962843531745,8.456962843531745,8.456962843531745,0.0,0.0,0.0,15.910207906031744
2023-04-09 05:00:00,7.458363754999999,-25.11632565319398,58.72495960831765,7.458363754999999,7.458363754999999,8.426281678060196,8.426281678060196,8.426281678060196,8.426281678060196,8.426281678060196,8.426281678060196,0.0,0.0,0.0,15.884645433060195
2023-04-10 05:00:00,7.463482447499998,-42.85834022129878,44.2739884693559,7.463482447499998,7.463482447499998,-4.773552084258772,-4.773552084258772,-4.773552084258772,-4.773552084258772,-4.773552084258772,-4.773552084258772,0.0,0.0,0.0,2.689930363241226
2023-04-11 05:00:00,7.468601139999998,-39.79771082827713,46.701681578603626,7.468601139999998,7.468601139999998,-5.208005827528513,-5.208005827528513,-5.208005827528513,-5.208005827528513,-5.208005827528513,-5.208005827528513,0.0,0.0,0.0,2.2605953124714846
2023-04-12 05:00:00,7.473719832499999,-38.95409928332408,45.35846212147424,7.473719832499999,7.473719832499999,-4.115366704617821,-4.115366704617821,-4.115366704617821,-4.115366704617821,-4.115366704617821,-4.115366704617821,0.0,0.0,0.0,3.358353127882178
2023-04-13 05:00:00,7.478838524999998,-40.309646291688345,51.11498288115554,7.478838524999998,7.478838524999998,-3.0034010532647923,-3.0034010532647923,-3.0034010532647923,-3.0034010532647923,-3.0034010532647923,-3.0034010532647923,0.0,0.0,0.0,4.475437471735205
2023-04-14 05:00:00,7.483957217499998,-36.69135593571146,47.9808365082837,7.483957217499998,7.483957217499998,0.21708114808922546,0.21708114808922546,0.21708114808922546,0.21708114808922546,0.21708114808922546,0.21708114808922546,0.0,0.0,0.0,7.701038365589223
2023-04-15 05:00:00,7.4933982499999985,-27.67473903270923,58.26120630111074,7.4933982499999985,7.4933982499999985,8.456962843509942,8.456962843509942,8.456962843509942,8.456962843509942,8.456962843509942,8.456962843509942,0.0,0.0,0.0,15.95036109350994
2023-04-16 05:00:00,7.502839282499999,-25.633435444473434,58.12042192841751,7.502839282499999,7.502839282499999,8.426281678049353,8.426281678049353,8.426281678049353,8.426281678049353,8.426281678049353,8.426281678049353,0.0,0.0,0.0,15.929120960549351
2023-04-17 05:00:00,7.512280314999999,-40.39594931780106,47.67426963607679,7.512280314999999,7.512280314999999,-4.773552084265735,-4.773552084265735,-4.773552084265735,-4.773552084265735,-4.773552084265735,-4.773552084265735,0.0,0.0,0.0,2.7387282307342637
2023-04-18 05:00:00,7.521721347499999,-44.08861350003911,46.022163969700266,7.521721347499999,7.521721347499999,-5.208005827527209,-5.208005827527209,-5.208005827527209,-5.208005827527209,-5.208005827527209,-5.208005827527209,0.0,0.0,0.0,2.3137155199727895
2023-04-19 05:00:00,7.531162379999999,-40.501685501002676,46.38318381252343,7.531162379999999,7.531162379999999,-4.115366704621271,-4.115366704621271,-4.115366704621271,-4.115366704621271,-4.115366704621271,-4.115366704621271,0.0,0.0,0.0,3.4157956753787273
2023-04-20 05:00:00,7.5406034124999985,-39.82203127442521,46.36817353805428,7.5406034124999985,7.5406034124999985,-3.0034010532670203,-3.0034010532670203,-3.0034010532670203,-3.0034010532670203,-3.0034010532670203,-3.0034010532670203,0.0,0.0,0.0,4.537202359232978
2023-04-21 05:00:00,7.550044444999998,-37.092760381088524,51.543694679900014,7.550044444999998,7.550044444999998,0.21708114808821505,0.21708114808821505,0.21708114808821505,0.21708114808821505,0.21708114808821505,0.21708114808821505,0.0,0.0,0.0,7.767125593088213
2023-04-22 05:00:00,7.559485477499998,-26.734622517009644,60.7337751172972,7.559485477499998,7.559485477499998,8.456962843512535,8.456962843512535,8.456962843512535,8.456962843512535,8.456962843512535,8.456962843512535,0.0,0.0,0.0,16.016448321012533
2023-04-23 05:00:00,7.568926509999998,-30.32469683056618,61.58482842185139,7.568926509999998,7.568926509999998,8.426281678049252,8.426281678049252,8.426281678049252,8.426281678049252,8.426281678049252,8.426281678049252,0.0,0.0,0.0,15.99520818804925
